report_category,product_name,name,num,part,count,timestamp
影片連結失效/錯誤,電視連續劇,First Class,10,1,1,2014-10-15
影片連結失效/錯誤,電視連續劇,"有愛一家人 ",60,1,1,2014-10-15
影片連結失效/錯誤,電視連續劇,"多謝款待 ",36,1,1,2014-10-15
影片連結失效/錯誤,電視連續劇,誘惑,6,2,1,2014-10-15
影片連結失效/錯誤,電視連續劇,宮鎖連城,39,1,1,2014-10-15
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,8,1,1,2014-10-15
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,1,1,1,2014-10-15
影片連結失效/錯誤,電視連續劇,"愛情雨 ",5,1,2,2014-10-14
影片連結失效/錯誤,電視連續劇,戀愛的發現,9,1,1,2014-10-14
影片連結失效/錯誤,電視連續劇,無盡的愛,33,1,1,2014-10-13
影片連結失效/錯誤,電視連續劇,艋舺的女人,43,1,1,2014-10-12
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,8,2,1,2014-10-12
影片連結失效/錯誤,電視連續劇,"擁抱太陽的月亮 ",9,5,1,2014-10-11
影片連結失效/錯誤,電視連續劇,"歡迎來到萬事占卜陰陽屋 ",4,1,1,2014-10-11
影片連結失效/錯誤,電視連續劇,鋼鐵人,4,1,1,2014-10-11
影片連結失效/錯誤,電視連續劇,"你為我著迷 ",1,3,1,2014-10-11
影片連結失效/錯誤,電視連續劇,"安堂機器人 ",4,1,1,2014-10-11
影片連結失效/錯誤,電視連續劇,"擁抱太陽的月亮 ",7,5,1,2014-10-11
影片連結失效/錯誤,電視連續劇,風水世家,302,1,1,2014-10-11
影片連結失效/錯誤,電視連續劇,我們結婚了世界版第二季,4,2,1,2014-10-11
影片連結失效/錯誤,電視連續劇,Running Man,212,1,1,2014-10-11
影片連結失效/錯誤,電視連續劇,妹妹,5,5,1,2014-10-11
影片連結失效/錯誤,電視連續劇,異鄉人醫生(愛在異鄉),4,1,1,2014-10-11
影片連結失效/錯誤,電視連續劇,命中注定我愛你,1,1,1,2014-10-11
影片連結失效/錯誤,電視連續劇,妹妹,6,6,1,2014-10-11
影片連結失效/錯誤,電視連續劇,Running Man,18,1,1,2014-10-10
影片連結失效/錯誤,電視連續劇,Running Man,17,2,1,2014-10-10
影片連結失效/錯誤,電視連續劇,喬家大院,42,1,1,2014-10-10
影片連結失效/錯誤,電視連續劇,Running Man,21,2,1,2014-10-10
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,13,1,1,2014-10-10
影片連結失效/錯誤,電視連續劇,"真愛趁現在 ",14,4,1,2014-10-10
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,14,1,1,2014-10-10
影片連結失效/錯誤,電視連續劇,不一樣的美男子,1,1,1,2014-10-10
影片連結失效/錯誤,電視連續劇,謊言遊戲,1,2,1,2014-10-10
影片連結失效/錯誤,電視連續劇,命中注定我愛你,19,1,1,2014-10-10
影片連結失效/錯誤,電視連續劇,喬家大院,44,1,1,2014-10-10
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,14,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,妹妹,8,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,"再一次心跳 ",3,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,3,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,"繼承者們 ",15,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,"世間情 ",228,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,5,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,芙蓉閣之戀 (新妓生傳),52,1,1,2014-10-09
影片連結失效/錯誤,電視連續劇,異鄉人醫生(愛在異鄉),5,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,Roommate,10,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,罪人的謊言,5,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,艋舺的女人,1,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,古劍奇譚,15,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,異鄉人醫生(愛在異鄉),1,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,1,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,"城市獵人 ",4,2,1,2014-10-08
影片連結失效/錯誤,電視連續劇,"命中註定我愛你 ",15,1,1,2014-10-08
影片連結失效/錯誤,電視連續劇,戀愛的發現,15,1,3,2014-10-07
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,14,1,1,2014-10-07
影片連結失效/錯誤,電視連續劇,無盡的愛,30,1,1,2014-10-07
影片連結失效/錯誤,電視連續劇,誘惑,13,2,1,2014-10-07
影片連結失效/錯誤,電視連續劇,酒店之王,24,2,1,2014-10-07
影片連結失效/錯誤,電視連續劇,"個人取向 ",14,2,1,2014-10-07
影片連結失效/錯誤,電視連續劇,媽媽,19,1,1,2014-10-06
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,14,1,1,2014-10-06
影片連結失效/錯誤,電視連續劇,"仁顯王后的男人 ",16,1,1,2014-10-06
影片連結失效/錯誤,電視連續劇,"愛情雨 ",7,2,1,2014-10-06
影片連結失效/錯誤,電視連續劇,"信義(神醫) ",7,2,1,2014-10-06
影片連結失效/錯誤,電視連續劇,"愛情雨 ",20,1,1,2014-10-06
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,13,1,1,2014-10-06
影片連結失效/錯誤,電視連續劇,First Class,3,1,1,2014-10-05
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,13,1,1,2014-10-05
影片連結失效/錯誤,電視連續劇,"王牌大律師 ",5,2,1,2014-10-05
影片連結失效/錯誤,電視連續劇,Roommate 2,1,1,1,2014-10-05
影片連結失效/錯誤,電視連續劇,不要戀愛要結婚,9,2,1,2014-10-05
影片連結失效/錯誤,電視連續劇,"愛情雨 ",11,5,1,2014-10-05
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,15,1,1,2014-10-05
影片連結失效/錯誤,電視連續劇,戀愛的發現,14,1,1,2014-10-05
影片連結失效/錯誤,電視連續劇,"愛情雨 ",7,2,1,2014-10-05
影片連結失效/錯誤,電視連續劇,"聽見你的聲音 ",1,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,愛上兩個我,2,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,HERO 2,12,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,爸爸我們去哪兒 第二季(韓),16,2,1,2014-10-04
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,13,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,"暴力羅曼史 ",2,2,1,2014-10-04
影片連結失效/錯誤,電視連續劇,"奇皇后 ",13,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,"暴力羅曼史 ",5,2,1,2014-10-04
影片連結失效/錯誤,電視連續劇,妹妹,8,2,1,2014-10-04
影片連結失效/錯誤,電視連續劇,"大長今 ",53,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,"最佳愛情 ",12,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,產科醫生,2,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,"暴力羅曼史 ",5,1,1,2014-10-04
影片連結失效/錯誤,電視連續劇,Roommate,7,2,2,2014-10-03
影片連結失效/錯誤,電視連續劇,黃真伊,7,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,Running Man,21,2,1,2014-10-03
影片連結失效/錯誤,電視連續劇,我和明星的99天,2,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,戀愛的發現,14,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,心懷叵測的恢單女,3,2,1,2014-10-03
影片連結失效/錯誤,電視連續劇,巡夜人日誌(更夫日誌),7,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,"暴力羅曼史 ",2,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,"咱們結婚吧 ",1,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,1,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,Running Man,214,2,1,2014-10-03
影片連結失效/錯誤,電視連續劇,最佳的婚姻,1,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,4,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,黃真伊,18,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,巡夜人日誌(更夫日誌),16,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,我們結婚了世界版第二季,7,2,1,2014-10-03
影片連結失效/錯誤,電視連續劇,無法放任不管的魔女們,8,1,1,2014-10-03
影片連結失效/錯誤,電視連續劇,Running Man,21,2,1,2014-10-02
影片連結失效/錯誤,電視連續劇,"奇皇后 ",15,3,1,2014-10-02
影片連結失效/錯誤,電視連續劇,"愛情雨 ",7,2,1,2014-10-02
影片連結失效/錯誤,電視連續劇,"有愛一家人 ",72,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,"繼承者們 ",15,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,5,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,戀愛的發現,14,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,"世間情 ",1,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,流星,6,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,"繼承者們 ",20,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,怪談 三島屋奇異百物語,5,1,1,2014-10-02
影片連結失效/錯誤,電視連續劇,Roommate,7,2,1,2014-10-02
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,2,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,幸福兌換券,12,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,"孤戀花(思慕的人) ",17,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,"繼承者們 ",15,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,怪談 三島屋奇異百物語,5,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,"愛情雨 ",7,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,戀愛的發現,14,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,再來,4,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,愛上兩個我,1,2,1,2014-10-01
影片連結失效/錯誤,電視連續劇,上流俗女(真愛遇到他),9,1,1,2014-10-01
影片連結失效/錯誤,電視連續劇,Running Man,19,2,1,2014-09-30
影片連結失效/錯誤,電視連續劇,Roommate,5,1,1,2014-09-30
影片連結失效/錯誤,電視連續劇,愛上兩個我,1,1,1,2014-09-30
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,1,1,1,2014-09-30
影片連結失效/錯誤,電視連續劇,雨後驕陽,1,1,1,2014-09-30
影片連結失效/錯誤,電視連續劇,怪談 三島屋奇異百物語,5,1,2,2014-09-29
影片連結失效/錯誤,電視連續劇,Running Man,21,2,1,2014-09-29
影片連結失效/錯誤,電視連續劇,"我的完美男人 ",10,1,1,2014-09-29
影片連結失效/錯誤,電視連續劇,怪談 三島屋奇異百物語,3,1,1,2014-09-29
影片連結失效/錯誤,電視連續劇,Roommate,3,2,1,2014-09-29
影片連結失效/錯誤,電視連續劇,PMAM之美好偵探社,18,1,1,2014-09-29
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,15,1,1,2014-09-29
影片連結失效/錯誤,電視連續劇,"個人取向 ",4,1,1,2014-09-29
影片連結失效/錯誤,電視連續劇,Running Man,12,2,1,2014-09-28
影片連結失效/錯誤,電視連續劇,"家政婦三田(家政婦女王) ",3,1,1,2014-09-28
影片連結失效/錯誤,電視連續劇,Running Man,4,2,1,2014-09-28
影片連結失效/錯誤,電視連續劇,"王牌大律師 ",2,1,1,2014-09-28
影片連結失效/錯誤,電視連續劇,"我的女友是九尾狐 ",6,1,1,2014-09-28
影片連結失效/錯誤,電視連續劇,新三國演義,45,1,1,2014-09-28
影片連結失效/錯誤,電視連續劇,一吻定情2014(惡作劇之吻2),1,1,1,2014-09-28
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,12,1,1,2014-09-28
影片連結失效/錯誤,電視連續劇,命中注定我愛你,19,1,1,2014-09-28
影片連結失效/錯誤,電視連續劇,戀愛的發現,12,1,1,2014-09-27
影片連結失效/錯誤,電視連續劇,Running Man,102,1,1,2014-09-27
影片連結失效/錯誤,電視連續劇,"辣媽正傳 ",1,1,1,2014-09-27
影片連結失效/錯誤,電視連續劇,"Monstar ",1,2,1,2014-09-27
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,3,1,2,2014-09-26
影片連結失效/錯誤,電視連續劇,幸福兌換券,11,1,1,2014-09-26
影片連結失效/錯誤,電視連續劇,"愛情雨 ",20,1,1,2014-09-26
影片連結失效/錯誤,電視連續劇,命中注定我愛你,17,1,1,2014-09-26
影片連結失效/錯誤,電視連續劇,幸福兌換券,13,1,1,2014-09-26
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,3,1,9,2014-09-25
影片連結失效/錯誤,電視連續劇,"奇皇后 ",2,1,1,2014-09-25
影片連結失效/錯誤,電視連續劇,"奇皇后 ",13,1,1,2014-09-25
影片連結失效/錯誤,電視連續劇,"辣媽正傳 ",1,1,1,2014-09-25
影片連結失效/錯誤,電視連續劇,戀愛的發現,12,1,1,2014-09-25
影片連結失效/錯誤,電視連續劇,黃真伊,18,1,1,2014-09-25
影片連結失效/錯誤,電視連續劇,戀愛的發現,12,1,2,2014-09-24
影片連結失效/錯誤,電視連續劇,命中注定我愛你,20,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,命中注定我愛你,5,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,愛上兩個我,3,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,家人之間為何這樣,12,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,"你為我著迷 ",1,5,1,2014-09-24
影片連結失效/錯誤,電視連續劇,GTO麻辣教師2,2,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,8,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,我的女郎 (Oh My Lady),8,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,幸福兌換券,13,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,誘惑,6,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,9,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,步步驚情,1,1,1,2014-09-24
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,8,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,結婚,13,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,9,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,再說一次我願意,5,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,結婚,16,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,"奇皇后 ",13,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,罪人的謊言,2,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,艋舺的女人,1,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,我們可以相愛嗎,12,1,1,2014-09-23
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,8,1,1,2014-09-22
影片連結失效/錯誤,電視連續劇,沒關係 是愛情啊,11,1,1,2014-09-22
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,10,1,3,2014-09-21
影片連結失效/錯誤,電視連續劇,中國好聲音 第三季,9,1,2,2014-09-21
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,13,1,2,2014-09-21
影片連結失效/錯誤,電視連續劇,爸爸去哪兒 第二季,14,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,Running Man,1,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,阿母,3,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,爸爸去哪兒,9,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,天使之眼,12,2,1,2014-09-21
影片連結失效/錯誤,電視連續劇,新三國演義,37,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,"我可能不會愛你 ",1,2,1,2014-09-21
影片連結失效/錯誤,電視連續劇,仁醫(日),9,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,"奇皇后 ",1,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,對我而言可愛的她,2,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,步步驚情,1,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,仁醫(日),8,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,半澤直樹(半沢直樹),7,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,"多謝款待 ",5,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,屌絲日記,11,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,妹妹,1,1,1,2014-09-21
影片連結失效/錯誤,電視連續劇,我的秘密花園2,25,1,1,2014-09-20
影片連結失效/錯誤,電視連續劇,你迷上了我,1,1,1,2014-09-20
影片連結失效/錯誤,電視連續劇,"蘭陵王 ",2,1,1,2014-09-20
影片連結失效/錯誤,電視連續劇,我們可以相愛嗎,3,3,1,2014-09-20
影片連結失效/錯誤,電視連續劇,"拜託小姐(千億寵愛在一身) ",1,1,1,2014-09-19
影片連結失效/錯誤,電視連續劇,黃真伊,13,1,1,2014-09-19
影片連結失效/錯誤,電視連續劇,"奇皇后 ",28,1,1,2014-09-19
影片連結失效/錯誤,電視連續劇,戀愛的發現,5,1,1,2014-09-19
影片連結失效/錯誤,電視連續劇,誘惑,20,1,1,2014-09-19
影片連結失效/錯誤,電視連續劇,16個夏天,3,4,1,2014-09-18
影片連結失效/錯誤,電視連續劇,Running Man,138,2,1,2014-09-18
影片連結失效/錯誤,電視連續劇,BIG,1,1,1,2014-09-18
影片連結失效/錯誤,電視連續劇,Running Man,17,1,1,2014-09-18
影片連結失效/錯誤,電視連續劇,黃真伊,1,1,1,2014-09-18
影片連結失效/錯誤,電視連續劇,我的秘密飯店,1,2,1,2014-09-18
影片連結失效/錯誤,電視連續劇,我的帥管家,7,1,1,2014-09-18
影片連結失效/錯誤,電視連續劇,命中注定我愛你,1,1,1,2014-09-18
影片連結失效/錯誤,電視連續劇,阿母,1,2,1,2014-09-18
影片連結失效/錯誤,電視連續劇,戀愛的發現,10,1,1,2014-09-17
影片連結失效/錯誤,電視連續劇,"奇皇后 ",13,1,1,2014-09-17
影片連結失效/錯誤,電視連續劇,命中注定我愛你,1,1,1,2014-09-17
影片連結失效/錯誤,電視連續劇,愛在高中,8,1,1,2014-09-17
影片連結失效/錯誤(system),電視連續劇,對我而言可愛的她,9,2,66,2014-10-16
影片連結失效/錯誤(system),電視連續劇,對我而言可愛的她,9,1,51,2014-10-16
影片連結失效/錯誤(system),電視連續劇,妹妹,2,1,46,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Roommate 2,3,1,27,2014-10-16
影片連結失效/錯誤(system),電視連續劇,沒關係 是愛情啊,5,1,27,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"回到愛以前 ",1,1,26,2014-10-16
影片連結失效/錯誤(system),電視連續劇,我的秘密飯店,16,1,26,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"擁抱太陽的月亮 ",10,4,25,2014-10-16
影片連結失效/錯誤(system),電視連續劇,對我而言可愛的她,7,1,23,2014-10-16
影片連結失效/錯誤(system),電視連續劇,我的秘密飯店,16,2,22,2014-10-16
影片連結失效/錯誤(system),電視連續劇,壞傢伙們(壞小子們),2,1,22,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Running Man,216,1,21,2014-10-16
影片連結失效/錯誤(system),電視連續劇,爸爸我們去哪兒 第二季(韓),6,1,21,2014-10-16
影片連結失效/錯誤(system),電視連續劇,總理和我(預約愛情),9,1,21,2014-10-16
影片連結失效/錯誤(system),電視連續劇,步步驚情,1,1,20,2014-10-16
影片連結失效/錯誤(system),電視連續劇,爸爸去哪兒 第二季,16,1,20,2014-10-16
影片連結失效/錯誤(system),電視連續劇,沒關係 是愛情啊,2,1,20,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Running Man,214,1,20,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"世間情 ",234,2,20,2014-10-16
影片連結失效/錯誤(system),電視連續劇,我們結婚了世界版第二季,2,1,20,2014-10-16
影片連結失效/錯誤(system),電視連續劇,異鄉人醫生(愛在異鄉),3,1,19,2014-10-16
影片連結失效/錯誤(system),電視連續劇,惡魔在身邊,16,1,19,2014-10-16
影片連結失效/錯誤(system),電視連續劇,爸爸去哪兒 第二季,14,1,18,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Running Man,216,2,18,2014-10-16
影片連結失效/錯誤(system),電視連續劇,爸爸去哪兒 第二季,13,1,18,2014-10-16
影片連結失效/錯誤(system),電視連續劇,宮鎖連城,1,1,18,2014-10-16
影片連結失效/錯誤(system),電視連續劇,沒關係 是愛情啊,10,1,17,2014-10-16
影片連結失效/錯誤(system),電視連續劇,使徒行者,4,1,16,2014-10-16
影片連結失效/錯誤(system),電視連續劇,16個夏天,13,2,15,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"宮鎖心玉 ",3,1,15,2014-10-16
影片連結失效/錯誤(system),電視連續劇,我的秘密飯店,15,2,14,2014-10-16
影片連結失效/錯誤(system),電視連續劇,"天涯織女(神話織女) ",1,1,14,2014-10-16
影片連結失效/錯誤(system),電視連續劇,爸爸去哪兒 第二季,1,1,14,2014-10-16
影片連結失效/錯誤(system),電視連續劇,妹妹,3,1,14,2014-10-16
影片連結失效/錯誤(system),電視連續劇,我人生的春天,11,1,14,2014-10-16
影片連結失效/錯誤(system),電視連續劇,半澤直樹,1,1,14,2014-10-16
影片連結失效/錯誤(system),電視連續劇,孤獨的美食家4,1,1,14,2014-10-16
影片連結失效/錯誤(system),電視連續劇,當愛情來的時候,2,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Running Man,196,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Running Man,189,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,沒關係 是愛情啊,8,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,王昭君,1,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,沒關係 是愛情啊,15,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,Running Man,184,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,沒關係 是愛情啊,7,1,13,2014-10-16
影片連結失效/錯誤(system),電視連續劇,超人回來了,1,1,13,2014-10-16
